age,workclass,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,target
43,2,9,0,6,4,0,0,0,50,0
24,2,9,4,11,3,1,0,0,40,0
35,2,13,2,11,0,1,0,0,50,1
18,2,7,4,11,3,0,0,0,18,0
58,2,13,2,11,0,1,0,0,55,1
54,0,10,2,2,0,1,0,0,40,0
61,3,9,2,2,0,1,0,0,40,0
35,2,9,4,7,3,0,0,0,27,0
32,2,11,4,9,1,1,0,0,40,0
18,2,8,4,11,3,0,0,0,20,0
34,2,10,4,3,1,0,0,0,17,0
29,2,13,2,3,0,1,0,0,40,0
38,0,12,0,0,4,0,1471,0,40,0
54,2,12,3,6,4,0,0,0,40,0
20,2,10,4,0,3,1,0,0,28,0
25,2,10,0,7,3,1,0,0,38,0
52,0,9,4,0,1,1,0,0,48,1
55,4,9,0,7,2,0,0,0,40,0
53,2,13,2,2,0,1,0,1740,40,0
34,2,7,0,2,4,1,0,0,40,0
36,2,9,2,6,0,1,0,0,85,0
26,2,13,4,9,1,1,0,0,40,0
23,2,10,4,7,4,0,0,0,20,0
31,2,10,0,3,4,0,0,0,40,0
49,2,9,4,6,1,1,0,0,40,0
67,3,10,2,3,0,1,20051,0,20,1
40,2,9,0,11,3,0,0,0,25,0
36,2,9,2,2,0,1,0,0,40,0
20,4,10,4,4,3,1,0,2258,10,0
48,2,14,2,3,0,1,0,0,40,0
26,2,9,4,0,4,0,0,0,40,0
26,2,13,4,11,1,0,0,0,45,0
31,1,10,4,3,3,0,0,0,32,0
36,2,9,2,0,0,1,0,0,50,1
21,2,9,4,7,2,0,0,0,20,0
49,2,14,2,11,0,1,0,0,40,1
54,4,9,2,2,0,1,15024,0,52,1
42,2,9,0,11,1,0,0,0,42,0
27,2,13,4,11,1,1,0,1504,45,0
31,2,9,4,7,1,0,0,0,30,0
32,2,13,2,3,0,1,0,0,40,0
60,5,15,2,9,0,1,0,0,40,1
25,2,9,4,11,1,0,0,0,35,0
40,4,11,2,2,0,1,0,0,40,0
35,2,15,2,9,0,1,0,1902,60,1
46,2,9,5,2,1,1,0,0,2,0
55,4,5,2,11,0,1,0,0,58,0
51,2,4,5,6,1,0,0,0,30,0
31,2,13,4,3,1,1,14084,0,50,1
59,2,10,0,6,1,1,0,0,56,0
82,2,3,6,7,4,1,0,0,20,0
39,5,13,2,9,0,1,0,0,40,0
17,2,7,4,11,3,0,0,0,12,0
28,2,6,4,5,2,1,0,0,40,0
32,2,9,2,6,0,1,0,2002,66,0
61,1,9,2,13,0,1,0,0,15,0
38,2,10,4,0,2,1,0,0,40,0
28,4,10,2,2,0,1,0,0,45,0
28,2,9,0,2,1,1,0,0,40,0
55,2,13,2,6,0,1,0,0,40,0
32,2,14,2,9,5,0,0,0,20,0
40,2,10,0,0,4,0,0,0,40,0
46,2,10,2,13,0,1,0,0,48,0
40,2,14,0,3,1,0,0,0,50,1
37,4,9,2,3,0,1,0,1848,65,1
34,2,14,2,6,0,1,0,0,40,1
27,2,9,2,6,0,1,5013,0,46,0
58,2,9,2,2,0,1,0,0,40,0
28,2,13,4,0,1,0,0,0,40,0
54,4,14,0,9,1,1,0,0,30,0
48,2,10,2,7,0,1,0,0,40,1
49,2,10,5,11,1,1,0,0,50,0
58,2,10,0,7,4,0,0,0,42,0
56,2,6,2,0,0,1,0,0,40,0
27,1,13,2,9,5,0,0,0,40,0
63,2,15,2,9,0,1,99999,0,60,1
27,2,9,4,13,3,1,0,0,40,0
51,2,13,2,3,0,1,0,0,60,1
43,2,13,4,6,1,1,0,0,15,0
42,2,13,2,12,0,1,0,0,40,1
22,2,8,4,13,4,1,0,0,30,0
42,2,9,4,7,1,0,0,0,24,0
30,2,9,4,0,3,0,0,0,40,0
33,2,12,2,3,5,0,0,0,55,1
30,2,10,4,0,1,1,0,0,25,0
19,2,10,4,0,3,0,0,0,15,0
25,2,9,4,5,4,1,0,0,40,0
23,2,9,4,5,1,1,0,0,40,0
60,1,9,6,3,4,0,0,0,40,0
25,2,11,4,11,1,1,0,0,45,0
33,2,12,4,11,1,1,0,0,36,0
20,2,10,4,7,3,0,0,0,25,0
18,2,7,4,5,3,1,0,0,24,0
36,2,9,5,2,3,1,0,0,40,0
17,2,6,4,2,1,1,594,0,30,0
32,2,9,4,2,3,1,0,0,40,0
32,2,10,0,3,1,1,0,0,50,0
39,1,9,2,10,0,1,0,1887,40,1
51,2,9,2,0,5,0,0,0,40,0
51,2,8,2,2,0,1,0,0,45,0
61,2,4,0,6,4,0,0,0,40,0
37,2,9,2,7,0,1,0,0,40,0
45,2,9,0,7,1,1,0,1980,40,0
23,2,10,4,7,4,0,0,0,40,0
46,2,9,2,3,0,1,0,0,40,1
49,2,13,2,2,0,1,0,0,40,0
43,2,9,2,11,0,1,0,0,40,0
32,0,12,0,10,1,1,2174,0,40,0
37,2,11,2,11,0,1,0,0,54,0
22,2,6,4,2,4,1,0,0,40,0
24,2,10,2,9,0,1,0,0,40,0
40,2,1,2,7,0,1,0,1672,40,0
42,2,13,2,12,0,1,0,0,45,1
38,2,9,4,0,3,1,0,0,30,0
39,1,13,0,0,4,0,0,0,35,0
31,2,9,4,3,3,1,0,0,40,0
33,2,9,2,9,0,1,0,0,48,1
41,4,9,0,2,1,1,0,0,40,0
32,2,9,0,2,1,1,0,0,40,0
46,5,13,2,3,0,1,0,0,40,1
52,4,7,2,2,0,1,0,0,40,0
43,2,12,0,9,1,0,4650,0,40,0
44,2,13,4,0,4,0,0,0,40,0
22,2,10,4,0,1,1,0,0,40,0
32,2,9,2,5,0,1,0,0,45,0
29,2,10,2,9,0,1,0,0,40,0
48,2,9,0,6,4,0,0,0,44,0
90,2,10,4,0,3,0,0,1944,12,0
26,2,13,0,0,4,0,0,0,40,0
57,1,12,2,7,0,1,0,0,20,0
43,2,9,0,13,1,1,0,0,45,0
55,2,10,2,3,5,0,0,0,40,1
37,2,13,4,3,1,1,0,0,48,1
26,2,12,2,11,0,1,0,0,40,0
32,2,10,2,6,0,1,0,0,40,0
23,3,9,4,13,1,1,0,0,50,0
25,2,10,4,7,3,0,0,0,40,0
52,2,12,2,11,0,1,3103,0,48,1
29,2,11,4,2,2,1,0,0,40,0
42,2,9,5,13,2,1,0,0,40,0
34,2,13,2,3,0,1,0,0,50,1
51,2,6,0,2,1,0,0,0,35,0
33,1,14,4,9,1,0,0,0,45,0
34,2,9,2,4,0,1,0,0,50,0
35,2,9,2,6,0,1,0,0,40,0
29,2,9,2,2,0,1,0,0,40,0
30,2,10,0,2,1,1,0,0,40,0
40,2,11,2,2,0,1,0,0,40,0
52,2,9,2,0,2,0,0,0,40,0
31,2,13,2,0,0,1,7298,0,50,1
47,2,10,2,9,0,1,0,0,40,1
46,2,9,2,11,0,1,0,0,45,0
37,2,13,2,9,5,0,0,0,16,1
29,2,6,4,2,1,1,0,0,40,0
32,2,10,4,11,1,1,0,0,50,0
32,0,10,2,12,5,0,0,0,40,0
32,2,14,2,3,0,1,0,0,40,1
51,2,15,2,9,0,1,0,0,50,1
41,2,2,2,7,0,1,0,0,43,0
51,2,9,2,2,0,1,0,1887,40,1
55,5,10,2,0,5,0,0,0,37,0
60,2,13,2,11,0,1,0,0,40,1
28,2,13,2,11,0,1,0,0,40,0
39,2,10,4,13,4,1,0,0,40,0
53,1,10,2,7,0,1,0,0,35,0
42,4,13,2,9,0,1,0,0,21,0
25,2,8,2,2,0,1,0,0,40,1
61,0,15,2,9,0,1,0,0,50,1
27,2,9,4,11,3,1,0,0,40,0
28,2,7,4,2,1,1,0,0,40,0
41,5,9,0,0,4,0,0,0,45,0
25,2,4,0,2,3,1,0,0,45,0
59,2,16,2,9,0,1,0,0,50,1
37,1,10,2,0,0,1,0,0,40,1
71,2,14,4,7,1,0,0,0,20,0
33,2,1,4,4,1,1,0,0,40,0
35,2,9,2,2,0,1,0,0,40,0
41,2,9,2,2,0,1,0,2051,60,0
74,2,10,0,0,1,0,0,0,9,0
29,1,10,2,7,0,1,0,0,40,0
54,1,10,2,13,0,1,0,0,30,0
39,2,13,4,0,1,0,0,0,40,0
21,2,10,4,12,3,1,0,1602,16,0
30,2,13,4,2,3,1,0,0,10,0
53,2,11,4,0,2,0,0,2001,40,0
24,2,10,4,0,4,0,0,0,20,0
25,2,2,2,4,0,1,0,0,96,0
35,2,9,2,12,0,1,7298,0,38,1
68,4,9,2,4,0,1,0,0,45,0
43,2,10,2,6,0,1,0,0,48,1
20,2,9,4,7,2,1,0,0,40,0
31,2,9,4,3,3,1,0,0,40,0
34,4,11,2,4,0,1,0,0,50,0
42,2,10,2,6,5,0,0,0,37,1
53,1,10,2,10,0,1,0,1887,40,1
34,2,9,4,11,1,1,0,0,50,0
50,2,9,0,7,1,0,0,0,40,0
27,0,10,2,2,0,1,0,0,50,0
27,2,10,4,3,1,1,0,0,45,0
37,2,9,2,13,0,1,0,0,42,0
53,1,9,2,7,0,1,0,2002,45,0
41,2,10,0,2,1,1,0,0,46,1
73,2,4,6,8,4,0,1264,0,10,0
53,2,10,2,2,0,1,0,0,40,0
45,1,9,2,13,0,1,0,0,40,1
52,2,9,2,5,0,1,0,0,40,1
25,2,9,4,7,1,0,0,0,35,0
55,1,9,2,9,2,0,0,2246,40,1
51,2,10,0,3,1,0,0,0,50,1
27,2,10,4,2,3,1,0,0,40,0
51,2,11,2,11,0,1,0,0,40,1
21,2,9,4,7,1,0,0,0,40,0
27,2,15,2,0,0,1,0,0,40,0
64,5,6,2,3,0,1,0,0,40,1
37,2,11,2,13,0,1,15024,0,50,1
33,2,7,2,5,0,1,0,0,40,0
28,2,12,4,0,3,1,0,0,40,0
24,2,9,4,0,3,0,0,0,40,0
24,2,11,4,0,3,0,0,0,40,0
40,2,5,2,6,0,1,0,0,40,0
29,2,10,4,2,3,1,0,0,45,0
45,2,14,2,3,0,1,0,0,50,1
26,2,10,2,11,0,1,0,0,40,0
30,2,9,2,3,0,1,0,0,65,1
25,2,5,4,13,2,1,0,0,40,0
71,4,6,2,2,0,1,0,0,8,0
17,2,6,4,5,2,1,0,0,10,0
34,2,9,0,7,1,0,0,0,38,0
30,1,10,4,13,4,0,0,0,40,0
21,2,10,4,7,3,1,0,0,40,0
44,4,9,2,2,0,1,0,0,35,0
20,2,9,4,11,3,0,0,0,30,0
35,2,9,4,7,1,0,0,0,40,0
44,2,13,0,3,4,0,4934,0,45,1
45,0,16,2,9,0,1,0,0,40,1
19,2,9,4,7,3,0,0,0,40,0
54,2,9,6,7,4,0,0,0,40,0
39,2,9,2,3,0,1,0,0,55,0
42,2,13,2,9,0,1,0,0,40,0
45,2,11,0,3,1,1,0,0,60,0
36,2,9,2,2,0,1,7298,0,40,1
55,4,11,2,7,5,0,0,0,42,0
37,2,10,2,6,0,1,0,0,40,1
36,2,10,2,2,0,1,0,0,40,0
25,2,10,4,7,3,1,0,0,42,0
51,2,13,0,11,1,0,0,0,60,0
40,3,10,2,3,0,1,0,0,50,0
28,2,14,0,11,3,0,0,0,40,0
49,0,10,4,0,4,0,0,0,40,0
56,5,12,0,0,1,0,0,0,30,0
23,2,13,4,5,3,1,0,0,40,0
56,5,16,2,13,0,1,0,0,56,0
26,2,9,4,13,3,1,0,0,45,0
25,5,10,2,10,0,1,0,0,40,0
24,2,11,4,6,3,1,0,0,35,0
42,2,9,0,3,4,0,0,0,45,0
51,2,10,0,7,4,0,0,0,56,0
29,2,7,4,6,3,1,0,0,48,0
19,2,9,4,5,3,1,0,0,15,0
18,2,6,4,7,3,1,0,0,10,0
48,2,13,2,3,0,1,0,0,60,1
55,4,9,6,11,1,1,0,0,40,0
47,2,10,2,2,0,1,0,0,40,0
56,2,9,4,0,3,0,0,0,35,0
65,3,13,2,3,0,1,0,0,40,1
31,2,11,2,3,5,0,0,0,43,0
44,1,8,2,7,2,0,0,0,35,0
23,2,10,4,5,2,0,0,0,18,0
37,2,9,2,6,0,1,0,1848,48,1
44,1,13,0,10,1,1,0,0,40,0
28,2,13,4,5,3,1,0,0,40,0
41,2,10,2,11,0,1,0,0,43,0
17,4,8,4,11,3,1,0,0,45,0
38,1,13,2,3,0,1,0,0,40,1
45,3,13,2,7,2,0,0,0,35,0
31,2,9,2,11,0,1,0,0,50,1
43,2,10,2,6,0,1,0,0,40,0
28,2,11,0,9,4,0,0,1726,40,0
48,2,7,2,4,0,1,0,0,50,0
43,2,9,0,2,4,1,0,0,40,0
49,2,10,0,7,4,0,0,0,40,0
23,0,9,4,1,1,1,0,0,8,0
52,2,9,3,4,2,1,0,0,20,0
38,2,9,2,11,0,1,0,0,55,1
49,5,6,2,7,0,1,0,0,40,0
70,4,13,6,9,1,0,0,0,30,0
44,2,14,4,3,1,1,14084,0,56,1
59,1,14,0,9,4,0,8614,0,60,1
25,2,9,4,7,3,0,0,0,25,0
25,2,10,4,5,3,1,0,0,40,0
45,4,10,2,11,0,1,0,0,60,1
26,2,9,4,3,3,0,0,0,40,0
65,2,5,2,10,0,1,0,0,16,0
43,2,7,0,4,1,1,0,0,80,0
42,2,9,2,2,0,1,0,0,40,0
23,5,13,4,0,1,0,0,0,12,0
38,2,10,4,7,3,1,0,0,40,0
21,2,10,4,11,3,0,0,0,20,0
18,2,7,4,9,3,1,0,0,5,0
56,4,9,2,2,0,1,0,0,55,0
38,2,10,4,0,3,0,0,0,40,0
32,2,10,4,7,1,1,0,0,35,0
50,2,9,2,4,0,1,0,0,35,0
23,2,10,4,7,1,0,0,0,35,0
35,2,13,2,3,0,1,15024,0,45,1
25,2,10,4,12,1,0,0,0,40,0
26,2,9,2,6,0,1,0,0,96,0
43,2,9,4,6,4,0,0,0,40,0
40,2,9,2,13,0,1,0,0,35,0
43,2,13,0,9,4,0,0,0,43,1
29,2,8,4,12,1,1,0,0,40,0
29,5,13,2,9,0,1,0,0,40,1
34,2,9,0,0,4,0,0,0,40,0
27,2,13,4,3,1,1,0,0,45,0
54,2,9,6,5,4,0,0,0,40,0
45,2,3,3,7,1,1,0,0,40,0
40,5,10,0,0,4,0,0,0,35,0
53,2,10,2,9,5,0,0,0,24,0
31,2,10,2,11,0,1,0,0,40,0
55,2,3,4,13,1,1,0,0,40,0
48,2,9,2,2,0,1,0,0,40,0
56,2,9,2,12,0,1,0,0,40,0
39,3,9,2,3,0,1,0,0,60,1
42,4,9,5,7,1,0,0,0,22,0
40,1,13,4,9,1,1,0,0,50,1
60,2,14,2,3,0,1,0,0,60,1
33,2,9,0,0,4,0,0,0,40,0
43,2,10,3,7,1,0,0,0,40,0
34,4,9,2,11,0,1,0,0,60,0
46,2,11,2,9,0,1,0,0,40,1
47,2,13,4,11,1,1,0,0,60,1
41,2,13,0,0,4,0,0,0,40,0
31,2,9,2,2,0,1,7298,0,40,1
20,2,10,4,12,3,1,0,0,15,0
35,2,9,2,13,5,0,0,0,40,0
62,2,9,2,6,0,1,0,0,40,0
35,1,8,2,4,0,1,0,0,40,0
45,2,9,2,11,0,1,15024,0,50,1
40,4,13,2,0,0,1,0,0,40,0
22,2,9,4,6,2,1,0,0,55,0
36,2,4,0,11,1,0,0,0,35,0
41,0,14,2,2,0,1,0,0,60,1
32,2,8,2,2,2,1,0,0,40,0
24,2,5,4,11,3,1,0,0,48,0
65,2,14,4,9,1,1,0,0,60,0
19,2,8,4,7,3,1,0,0,16,0
60,2,9,2,3,0,1,99999,0,40,1
26,2,9,4,7,1,0,0,1762,40,0
32,2,9,4,0,4,0,2977,0,35,0
45,4,13,2,4,0,1,0,0,60,0
33,4,13,0,11,1,1,0,0,50,1
49,2,13,4,9,1,0,0,0,40,0
49,2,13,4,3,1,0,0,0,56,1
31,2,9,4,7,3,0,0,0,38,0
32,2,12,2,6,0,1,0,0,62,0
24,2,13,4,0,1,0,0,0,40,0
39,2,9,0,11,1,0,0,0,40,0
60,2,13,2,9,0,1,4386,0,84,1
32,2,13,4,9,1,1,0,0,40,1
30,2,11,2,3,5,0,0,0,34,1
48,2,10,0,9,1,0,0,0,50,0
27,2,9,5,11,3,1,0,0,40,0
19,2,9,4,6,1,1,0,0,40,0
26,2,13,6,3,1,0,0,0,55,0
40,2,10,2,2,0,1,0,0,40,1
34,1,12,2,9,0,1,0,0,60,0
30,2,11,4,9,1,1,0,0,40,0
46,2,13,0,9,1,0,0,0,40,0
48,2,16,2,9,0,1,0,0,40,1
20,2,10,4,0,3,1,0,0,26,0
43,2,7,4,7,1,1,0,0,40,0
43,2,10,2,3,0,1,0,1902,40,1
25,2,9,4,0,4,1,0,0,40,0
58,4,9,2,11,0,1,0,0,40,1
22,2,10,4,7,1,1,0,0,40,0
36,0,10,4,3,1,1,13550,0,40,1
17,4,6,4,0,3,1,0,0,10,0
32,2,15,2,9,0,1,0,0,40,1
51,2,9,2,3,5,0,0,0,60,0
49,2,9,6,7,1,0,0,0,45,0
33,2,13,2,11,0,1,0,0,55,0
51,2,9,2,6,0,1,0,0,40,1
58,2,9,2,6,0,1,0,0,40,0
38,2,9,4,6,1,1,0,0,40,0
21,4,10,4,12,1,1,0,0,25,0
25,2,13,4,11,1,0,0,0,45,0
21,5,9,4,2,3,1,0,0,12,0
47,2,9,2,11,0,1,0,0,55,1
44,2,14,4,9,1,0,0,0,40,0
20,2,8,4,0,3,0,0,0,40,0
49,1,13,0,9,4,0,0,0,50,0
24,2,10,2,5,0,1,0,0,40,0
22,4,9,4,4,3,1,0,0,40,0
23,2,9,0,2,1,1,0,0,60,0
32,2,9,2,2,0,1,0,1579,36,0
42,3,9,2,3,0,1,0,0,40,0
34,2,10,4,7,1,1,0,0,40,0
22,2,10,4,5,1,1,0,0,40,0
35,2,9,2,6,0,1,0,0,40,0
40,2,9,5,5,4,1,0,0,45,0
77,2,9,6,3,1,0,0,0,40,1
35,4,14,2,3,0,1,7688,0,55,1
57,4,12,2,7,0,1,0,0,40,0
40,2,9,2,2,0,1,0,0,40,0
20,2,9,4,0,3,0,0,0,10,0
38,2,13,0,8,4,0,0,0,24,0
46,2,9,0,7,1,1,0,0,40,0
21,0,9,4,0,3,1,0,0,36,0
51,2,10,2,9,0,1,0,0,40,1
21,2,11,4,3,3,1,0,0,40,0
49,2,9,2,6,0,1,0,0,40,0
40,2,10,0,2,1,1,0,0,40,0
70,4,10,2,2,0,1,0,0,25,0
29,5,14,2,9,5,0,0,0,45,1
37,1,9,5,0,4,0,0,0,40,0
38,2,10,2,2,0,1,0,2042,40,0
38,0,9,2,6,0,1,0,0,56,0
42,2,13,3,12,3,0,0,0,40,0
43,2,14,4,9,1,1,0,0,40,1
33,2,13,2,3,0,1,15024,0,55,1
45,4,9,2,11,0,1,15024,0,80,1
17,2,7,4,5,3,1,0,0,16,0
33,2,9,4,5,3,1,0,0,40,0
28,2,10,4,6,3,1,0,0,60,0
20,2,9,2,5,0,1,0,0,40,0
32,2,9,0,0,1,0,0,0,38,1
26,2,10,4,3,4,0,0,0,40,0
24,2,12,4,9,3,1,0,0,20,0
20,2,10,4,3,2,1,0,2001,40,0
57,0,10,0,7,1,1,0,0,40,0
37,4,9,2,9,0,1,3137,0,30,0
43,2,10,2,13,0,1,0,0,40,0
43,2,11,2,2,0,1,0,0,50,1
47,0,10,2,2,0,1,0,1887,40,1
24,2,9,4,7,3,1,0,0,40,0
31,1,13,2,10,0,1,0,0,50,1
48,2,9,6,6,1,0,0,0,48,0
41,2,9,2,3,0,1,0,1485,40,1
39,2,7,2,9,0,1,0,0,60,0
43,2,13,0,9,1,1,0,0,40,0
55,3,13,2,11,0,1,99999,0,60,1
59,2,10,2,3,0,1,0,0,40,1
31,2,9,5,7,1,1,0,0,40,0
37,2,10,0,2,1,1,0,0,40,0
22,2,9,2,13,0,1,0,0,50,0
36,2,10,2,2,0,1,0,0,52,0
27,2,5,4,7,3,1,0,0,50,0
45,2,10,2,7,0,1,15024,0,44,1
36,2,9,2,6,0,1,0,0,38,0
22,2,10,4,11,1,0,0,0,40,0
19,2,9,4,2,1,1,0,0,45,0
46,4,9,6,7,2,0,0,0,40,0
42,4,15,2,9,0,1,0,0,38,1
32,2,11,4,9,1,0,0,0,38,0
28,5,10,0,0,1,0,0,0,40,0
53,2,9,2,11,0,1,0,0,40,1
61,2,6,0,0,1,0,0,0,36,0
60,4,9,2,13,0,1,3103,0,60,1
33,2,6,4,6,1,0,0,0,45,0
60,4,7,2,4,0,1,0,0,50,0
36,2,9,2,6,0,1,0,0,45,0
28,2,11,2,6,0,1,0,0,40,1
25,2,13,2,9,0,1,0,0,40,0
35,2,10,0,6,1,0,0,0,40,0
20,1,9,4,0,1,0,0,0,30,0
56,0,14,2,3,0,1,0,0,40,1
27,2,7,5,11,1,1,0,0,40,0
80,4,9,2,7,0,1,0,0,30,0
41,2,10,0,0,4,0,0,0,40,0
33,2,9,0,11,1,1,0,0,50,0
60,2,10,3,6,1,1,0,0,50,1
47,2,3,4,8,3,0,0,0,40,0
31,2,9,2,5,0,1,0,0,40,0
30,0,13,4,9,1,1,0,1876,40,0
22,2,10,4,5,3,1,0,0,32,0
24,2,10,4,3,3,1,0,0,40,0
33,1,11,2,12,0,1,0,0,40,0
41,4,9,2,3,0,1,0,0,50,0
21,2,10,4,7,3,0,0,0,40,0
39,2,10,2,11,5,0,0,0,21,0
50,1,14,2,9,0,1,0,0,40,0
37,2,13,2,0,0,1,0,0,50,1
33,5,10,0,7,4,0,0,0,99,1
37,2,13,2,9,0,1,7688,0,50,1
38,4,9,3,4,4,1,0,0,60,0
21,2,10,4,7,3,0,0,0,16,0
52,2,6,2,2,0,1,0,0,40,0
61,5,14,2,3,0,1,0,0,40,1
50,4,10,2,7,0,1,0,0,25,1
46,2,9,4,12,2,1,0,0,40,0
48,4,16,2,9,0,1,0,1902,60,1
27,1,11,4,10,1,1,0,0,56,0
38,1,10,2,0,5,0,0,0,40,0
47,5,10,0,2,4,1,0,0,40,0
22,2,9,4,5,1,1,0,0,40,0
30,2,5,2,2,0,1,0,0,40,0
25,2,13,2,3,0,1,0,0,40,0
50,3,10,2,11,0,1,0,1485,40,0
28,2,13,4,9,1,1,0,0,50,0
19,2,7,4,4,3,1,0,0,24,0
20,2,7,4,7,3,0,0,0,40,0
25,2,9,0,11,4,0,0,0,37,0
26,2,10,4,6,1,1,0,0,40,0
22,2,10,4,9,1,0,0,0,35,0
36,4,10,2,11,0,1,5178,0,50,1
34,2,9,4,6,3,1,0,0,40,0
40,2,9,0,6,3,1,0,0,40,0
38,3,16,2,9,0,1,0,0,50,1
38,5,6,5,0,4,0,0,0,40,0
25,3,9,2,3,0,1,0,0,40,0
48,2,9,2,2,0,1,0,0,40,0
35,2,10,4,13,1,1,0,0,40,0
28,2,3,2,6,0,1,0,0,40,0
41,2,9,2,2,0,1,0,0,40,1
51,2,9,0,0,1,0,0,0,38,0
67,4,13,6,11,1,1,0,0,30,0
71,3,7,0,6,4,1,0,0,40,0
71,2,9,6,9,1,0,0,0,40,0
28,2,9,2,13,0,1,0,0,40,0
22,2,13,4,0,3,0,0,0,40,0
28,2,4,5,5,1,1,0,0,40,0
58,2,4,2,4,0,1,0,0,50,0
40,2,13,2,3,0,1,0,0,44,1
63,2,12,2,3,0,1,0,0,40,1
17,2,6,4,7,2,1,0,0,40,0
18,2,7,4,11,3,0,0,0,10,0
48,2,9,4,7,3,0,0,0,42,0
47,2,13,2,11,0,1,0,0,60,0
45,2,10,0,8,1,0,0,0,29,0
41,4,11,2,7,5,0,3103,0,40,1
40,4,12,4,9,3,0,0,0,2,0
32,4,13,0,2,4,1,0,0,47,0
29,2,7,2,2,0,1,0,0,44,0
39,4,10,5,2,1,1,0,0,60,1
46,4,6,5,3,4,0,0,0,15,0
41,2,15,2,9,0,1,0,0,80,1
46,2,9,0,11,1,0,0,0,40,0
66,4,9,6,11,1,1,0,0,40,0
63,2,10,2,9,0,1,0,0,50,0
41,2,13,2,3,0,1,0,1887,50,1
69,2,6,4,2,2,1,0,0,40,0
19,2,10,4,4,2,1,0,0,8,0
31,2,13,2,3,0,1,0,1887,40,1
48,1,14,0,3,4,0,9562,0,40,1
36,4,9,2,11,5,0,7688,0,40,1
36,2,13,4,9,1,0,0,0,32,0
42,2,13,2,3,0,1,0,0,40,0
49,2,13,0,12,4,0,0,0,35,0
23,2,10,4,0,3,1,0,0,20,0
38,2,13,0,0,4,0,0,213,40,0
28,2,10,0,6,4,0,0,0,25,0
39,2,9,2,2,0,1,7298,0,40,1
19,2,9,4,11,1,1,0,0,35,0
44,0,11,2,2,0,1,0,0,40,1
25,2,10,4,7,3,1,0,0,30,0
26,2,14,4,9,1,0,0,0,40,0
73,4,9,4,7,1,0,0,0,36,0
57,4,13,2,3,0,1,0,0,50,0
32,2,7,4,7,4,0,0,0,40,0
31,2,9,2,0,5,0,0,0,35,0
34,2,9,4,11,3,0,0,0,40,0
48,2,9,2,2,0,1,0,0,55,0
34,1,13,2,9,5,0,0,0,50,0
38,2,9,2,5,0,1,0,2042,40,0
51,1,9,3,5,4,1,0,0,40,0
41,4,14,2,3,5,0,99999,0,50,1
36,2,13,2,3,0,1,5013,0,50,0
21,2,10,4,11,3,0,0,0,30,0
41,2,9,2,3,0,1,0,0,40,1
25,2,9,4,7,1,0,0,0,35,0
27,2,11,5,0,3,0,0,0,40,0
49,2,13,2,11,0,1,0,0,26,1
41,2,9,0,0,4,0,0,0,40,0
56,1,8,4,5,1,1,0,0,40,0
24,5,14,3,9,1,0,0,0,10,0
27,5,10,4,2,2,1,0,0,40,0
26,2,13,4,3,1,0,0,0,50,0
35,0,9,0,3,4,0,0,0,40,0
45,2,9,0,4,4,0,0,0,39,0
37,2,9,2,3,0,1,0,0,40,0
21,2,9,4,4,3,1,0,0,24,0
24,2,7,5,5,2,0,0,0,40,0
44,2,15,2,9,0,1,0,0,50,1
38,1,10,2,3,0,1,0,0,40,0
27,2,10,2,0,5,0,0,0,55,0
29,2,4,2,7,5,0,0,0,40,0
47,1,13,2,9,5,0,0,0,45,0
41,2,13,2,9,0,1,0,1977,45,1
25,2,9,4,2,2,1,0,0,40,0
31,2,9,4,7,3,1,0,0,24,0
25,2,10,4,11,3,1,0,0,20,0
21,2,9,4,2,1,1,0,1504,40,0
36,2,10,0,2,1,1,0,0,40,0
42,1,10,0,12,1,0,3325,0,40,0
41,3,9,2,11,0,1,0,1887,55,1
34,2,7,2,6,3,1,0,0,40,0
52,2,10,2,9,0,1,0,0,45,1
23,2,11,4,11,4,0,0,0,60,0
29,2,13,4,3,1,1,0,0,50,1
59,2,6,2,13,0,1,0,0,40,0
44,2,10,2,5,0,1,0,0,40,0
24,2,10,4,0,1,0,0,0,40,0
50,2,5,2,6,0,1,0,0,48,0
17,2,7,4,11,3,0,0,0,15,0
41,2,14,2,9,0,1,15024,0,40,1
40,2,9,4,7,1,0,0,0,35,0
54,1,10,2,3,5,0,0,0,40,1
36,4,15,2,2,0,1,0,0,60,0
34,2,5,4,11,4,0,0,0,35,0
42,5,10,5,12,4,0,0,0,40,0
21,2,9,4,7,1,1,0,0,35,0
42,2,11,0,9,1,0,0,0,40,0
71,2,13,0,12,3,0,2329,0,16,0
42,2,10,0,9,4,0,0,0,20,0
39,2,13,2,3,0,1,0,0,40,0
46,2,9,0,3,1,1,0,0,44,0
54,5,9,5,0,4,0,3887,0,35,0
23,2,10,0,8,1,0,0,0,26,0
25,2,9,4,11,3,1,0,0,40,0
32,2,9,4,5,1,1,0,0,40,0
23,2,9,4,3,3,1,0,0,40,0
57,0,13,2,3,5,0,0,0,40,1
23,2,10,4,2,1,1,0,0,40,0
70,3,9,2,3,0,1,0,0,16,0
43,2,9,2,3,0,1,0,0,45,1
27,2,13,5,9,1,1,0,0,40,1
37,2,9,2,13,0,1,0,0,50,0
37,2,7,2,2,0,1,0,0,25,0
52,5,10,2,3,0,1,0,0,60,1
37,0,10,2,9,0,1,0,0,40,1
